2013-03-26,EUR,1.596800
2013-03-26,GBP,1.880801
2013-03-26,JPY,0.013169
2013-03-26,CHF,1.307888
2013-03-26,CNY,0.199852
2013-03-26,HKD,0.160000
2013-03-26,MYR,0.401005
2013-03-26,ZAR,0.134041
2013-03-27,USD,1.244361
2013-03-27,EUR,1.588800
2013-03-27,GBP,1.879903
2013-03-27,JPY,0.013207
2013-03-27,CHF,1.305076
2013-03-27,CNY,0.200252
2013-03-27,HKD,0.160300
2013-03-27,MYR,0.401709
2013-03-27,ZAR,0.133822
2013-03-28,USD,1.241702
2013-03-28,EUR,1.590000
2013-03-28,GBP,1.880322
2013-03-28,JPY,0.013155
2013-03-28,CHF,1.303813
2013-03-28,CNY,0.199749
2013-03-28,HKD,0.159928
2013-03-28,MYR,0.401009
2013-03-28,ZAR,0.134518
2013-04-02,USD,1.234190
2013-04-02,EUR,1.584700
2013-04-02,GBP,1.871177
2013-04-02,JPY,0.013229
2013-04-02,CHF,1.303314
2013-04-02,CNY,0.199637
2013-04-02,HKD,0.159422
2013-04-02,MYR,0.400997
2013-04-02,ZAR,0.134085
2013-04-03,USD,1.237683
2013-04-03,EUR,1.587700
2013-04-03,GBP,1.871405
2013-04-03,JPY,0.013235
2013-04-03,CHF,1.304923
2013-04-03,CNY,0.199362
2013-04-03,HKD,0.159448
2013-04-03,MYR,0.401543
2013-04-03,ZAR,0.134025
2013-04-04,USD,1.241691
2013-04-04,EUR,1.591600
2013-04-04,GBP,1.878105
2013-04-04,JPY,0.013013
2013-04-04,CHF,1.309420
2013-04-04,CNY,0.200242
2013-04-04,HKD,0.159937
2013-04-04,MYR,0.403161
2013-04-04,ZAR,0.134302
2013-04-05,USD,1.239570
2013-04-05,EUR,1.604500
2013-04-05,GBP,1.889648
2013-04-05,JPY,0.012889
2013-04-05,CHF,1.319707
2013-04-05,CNY,0.199883
2013-04-05,HKD,0.159625
2013-04-05,MYR,0.405013
2013-04-05,ZAR,0.135481
2013-04-08,USD,1.240728
2013-04-08,EUR,1.615800
2013-04-08,GBP,1.898819
2013-04-08,JPY,0.012578
2013-04-08,CHF,1.327909
2013-04-08,CNY,0.200010
2013-04-08,HKD,0.159811
2013-04-08,MYR,0.405796
2013-04-08,ZAR,0.137343
2013-04-09,USD,1.239110
2013-04-09,EUR,1.615800
2013-04-09,GBP,1.897036
2013-04-09,JPY,0.012533
2013-04-09,CHF,1.324426
2013-04-09,CNY,0.199780
2013-04-09,HKD,0.159588
2013-04-09,MYR,0.408082
2013-04-09,ZAR,0.138333
2013-04-10,USD,1.237964
2013-04-10,EUR,1.620000
2013-04-10,GBP,1.895180
2013-04-10,JPY,0.012491
2013-04-10,CHF,1.329722
2013-04-10,CNY,0.199869
2013-04-10,HKD,0.159469
2013-04-10,MYR,0.408596
2013-04-10,ZAR,0.138580
2013-04-11,USD,1.236603
2013-04-11,EUR,1.622300
2013-04-11,GBP,1.904108
2013-04-11,JPY,0.012442
2013-04-11,CHF,1.331173
2013-04-11,CNY,0.199574
2013-04-11,HKD,0.159305
2013-04-11,MYR,0.407654
2013-04-11,ZAR,0.138765
2013-04-12,USD,1.237588
2013-04-12,EUR,1.615300
2013-04-12,GBP,1.901024
2013-04-12,JPY,0.012470
2013-04-12,CHF,1.327607
2013-04-12,CNY,0.199866
2013-04-12,HKD,0.159452
2013-04-12,MYR,0.407266
2013-04-12,ZAR,0.138575
2013-04-15,USD,1.237214
2013-04-15,EUR,1.618400
2013-04-15,GBP,1.897526
2013-04-15,JPY,0.012661
2013-04-15,CHF,1.332345
2013-04-15,CNY,0.199973
2013-04-15,HKD,0.159378
2013-04-15,MYR,0.406981
2013-04-15,ZAR,0.136455
2013-04-16,USD,1.235433
2013-04-16,EUR,1.622000
2013-04-16,GBP,1.892870
2013-04-16,JPY,0.012635
2013-04-16,CHF,1.333553
